%ConSeg,%Medio,Aurorizacion,Año,Cuenta,Dia,Estado,Estado_File,Fecha,Fecha_File,Fecha_Presentacion,Hora,Medio,Origen,Referencia,RFC,Sucursal,Tipo,Donadores,Monto
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,25,25,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM, , ,BADIRAGUATO/25008,20,1,5
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,27,27,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM, , ,HOSPITAL GENERAL ISSET/27030,20,1,10
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,23,23,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM, , ,KANTUNILKIN/23010,20,1,10
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,19,19,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM, , ,DOCTOR ARROYO/19016,20,1,10
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM, , ,OCAMPO/11035,20,1,10
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,4,4,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM, , ,CALKINI/4004,20,1,9
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM, , ,EL PROGRESO/21006,20,1,50
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,24,24,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM, , ,SOLEDAD DE GRACIANO SANCHEZ/24025,20,1,10
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,1,1,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM, , ,ASIENTOS/1015,20,1,10
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,26,26,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM, , ,SASABE/26072,20,1,10
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM, , ,SAN CARLOS YAUTEPEC/20061,20,1,10
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM, , ,EL PORVENIR/20120,20,1,50
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,14,14,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM, , ,COL. HERMOSA PROVINCIA DE GUADADALAJARA/14028,20,1,30
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM,T1T615004, ,OJO DE AGUA/15114,20,1,30
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,5,5,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM,TLT603735, ,BLVD. CONSTITUCION DE TORREON/5023,20,1,30
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,18,18,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM,TLC643197, ,SAN PEDRO LAGUNILLAS/18031,20,1,50
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,5,5,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM,T1T603590, ,COL. OBRERA SUR DE MONCLOVA/5014,20,1,30
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM,TLT632859, ,CHINAMECA/30085,20,1,30
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM, , ,CIUDAD MANTE/28008,20,1,10
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,22,22,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM,T1T622519, ,COLONIA SATELITE DE QUERETARO/22011,20,1,30
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,7,7,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM, , ,OCOSINGO/7030,20,1,5
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,7,7,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM, , ,OCOSINGO/7030,20,1,5
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,8,8,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM, , ,GUACHOCHIC/8028,20,1,5
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,31,31,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM,T1T633835, ,SOTUTA/31033,20,1,30
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,18,18,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM, , ,ZACUALPAN/18042,20,1,30
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,13,13,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM, , ,ACTOPAN/13002,20,1,50
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM,T1T652222, ,JUCHIQUE DE FERRER/30065,20,1,30
D100-10:32,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:32,10/12/2016, ,10:32,20,TELECOMM,TLC638045, ,CIUDAD LERDO/10006,20,1,50
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,18,18,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,LA PENITA DE JALTEMBA/18022,20,1,13
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,SANTA MARIA DEL ORO/10029,20,1,90
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,31,31,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,PARQUE CIENTIFICO/31032,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,25,25,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,SINALOA DE LEYVA/25069,20,1,20
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,18,18,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,LA PENITA DE JALTEMBA/18022,20,1,10
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,32,32,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,VILLA DE COS/32014,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,TEHUANTEPEC/20090,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,COSAMALOAPAN/30025,20,1,20
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,ZAPOTITLAN SALINAS/21061,20,1,10
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,ZACATLAN/21055,20,1,10
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,16,16,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,SAHUAYO/16040,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,9,9,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,TLALPAN/9073,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,ZACATLAN/21055,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,32,32,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,CALERA DE VICTOR ROSALES/32001,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,ZACATLAN/21055,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,COL. MACUILTEPEC DE JALAPA/30020,20,1,10
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,14,14,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,ACATLAN DE JUAREZ/14002,20,1,20
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,26,26,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,MAGDALENA/26051,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,HUATUSCO/30040,20,1,7
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM,T1T631979, ,FORTIN/30036,20,1,30
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,18,18,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM,T1T618738, ,COL. MOLOLOA DE TEPIC/18008,20,1,30
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM,T1T610010, ,ROMITA/11038,20,1,30
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,8,8,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM,T1T605488, ,COL. GRANJAS CHAPULTEPEC/8017,20,1,30
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,14,14,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM,T1T612862, ,OJUELOS/14063,20,1,30
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,5,5,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM,T1T603584, ,COL. OBRERA SUR DE MONCLOVA/5014,20,1,30
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM,T1T633188, ,VILLA ZEMPOALA/30113,20,1,30
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,23,23,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,KANTUNILKIN/23010,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,31,31,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,PETO/31020,20,1,20
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,32,32,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,CANITAS DE FELIPE PESCADOR/32002,20,1,20
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,27,27,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,HOSPITAL GENERAL ISSET/27030,20,1,10
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,14,14,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,COL. HERMOSA PROVINCIA DE GUADADALAJARA/14028,20,1,30
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,24,24,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,CEDRAL/24004,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,12,12,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,SAN LUIS DE LA LOMA/12041,20,1,7
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,1,1,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,ASIENTOS/1015,20,1,20
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,TEPOSCOLULA/20093,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,4,4,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,BECAL/4002,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,EL BARRETAL/28022,20,1,10
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,1,1,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,ASIENTOS/1015,20,1,20
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,27,27,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,HOSPITAL GENERAL ISSET/27030,20,1,10
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,24,24,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,SOLEDAD DE GRACIANO SANCHEZ/24025,20,1,10
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,25,25,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,CULIACAN/25024,20,1,20
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,26,26,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,NOGALES/26057,20,1,20
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,9,9,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,TLAHUAC/9072,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,BERMEJILLO/10001,20,1,10
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,32,32,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,CALERA DE VICTOR ROSALES/32001,20,1,50
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,14,14,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,LA BARCA/14054,20,1,8
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,MANUEL DOBLADO/11032,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,EL PORVENIR/20120,20,1,50
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,23,23,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,REGION 101 DE CANCUN/23023,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,9,9,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,COL. TORRES DE PADIERNA/9040,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,AMANALCO/15014,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,1,1,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,ASIENTOS/1015,20,1,15
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,VILLA ZEMPOALA/30113,20,1,8
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,ANTIGUO MORELOS/28049,20,1,10
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,32,32,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,VILLA DE COS/32014,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,TEPOSCOLULA/20093,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,HUAJUAPAN DE LEON/20024,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,SAN MIGUEL EL GRANDE/20066,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,1,1,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,ASIENTOS/1015,20,1,15
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,TARIMORO/11052,20,1,10
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,SAN NICOLAS DE LOS RANCHOS/21022,20,1,10
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,ACAMBAY/15001,20,1,15
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,GENERAL SIMON BOLIVAR/10028,20,1,50
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,GUANAJUATO/11024,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,14,14,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,OJUELOS/14063,20,1,20
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,TEXCOCO/15049,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,7,7,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,SAN CRISTOBAL DE LAS CASAS/7039,20,1,20
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,5,5,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,COL. OBRERA SUR DE MONCLOVA/5014,20,1,10
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,27,27,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,VILLAHERMOSA/27033,20,1,10
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,14,14,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,AYUTLA/14014,20,1,50
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,8,8,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM,T1T605623, ,EL MADERAL/8022,20,1,30
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,14,14,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM,T1T612865, ,OJUELOS/14063,20,1,30
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,8,8,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,GUADALUPE Y CALVO/8056,20,1,50
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,CHIETLA/21015,20,1,10
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,ZACATLAN/21055,20,1,10
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,24,24,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,MOCTEZUMA/24018,20,1,20
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,32,32,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,PINOS/32021,20,1,13
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,TAMPICO/28037,20,1,20
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,9,9,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM,T1T607011, ,COL. AGRICOLA ORIENTAL/9015,20,1,30
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,7,7,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,MOTOZINTLA DE MENDOZA/7028,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,TEHUANTEPEC/20090,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,NUEVO LAREDO/28029,20,1,10
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,32,32,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,CALERA DE VICTOR ROSALES/32001,20,1,200
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,TEHUANTEPEC/20090,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,14,14,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,EL TUITO/14144,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,SANTA MARIA DEL ORO/10029,20,1,20
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,2,2,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,ESTACION COAHUILA/2017,20,1,5
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,8,8,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,CHINIPAS/8019,20,1,50
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,26,26,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,IMURIS/26050,20,1,13
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,22,22,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,AGUA ZARCA/22027,20,1,12
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,NUEVO LAREDO/28029,20,1,10
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,32,32,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,PINOS/32021,20,1,14
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,8,8,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,HIDALGO DEL PARRAL/8030,20,1,6
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,31,31,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM,T1T633699, ,CHICHEN ITZA/31009,20,1,30
D100-10:33,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:33,10/12/2016, ,10:33,20,TELECOMM, , ,20 DE NOVIEMBRE DE DURANGO/10007,20,1,20
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM, , ,RODEO/10023,20,1,100
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,3,3,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM, , ,CABO SAN LUCAS/3003,20,1,5
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,24,24,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM, , ,SANTO DOMINGO/24002,20,1,20
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM, , ,ZACATLAN/21055,20,1,10
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,9,9,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM, , ,COL. AGRICOLA ORIENTAL/9015,20,1,10
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM, , ,COATEPEC HARINAS/15012,20,1,10
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM, , ,HUATUSCO/30040,20,1,5
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM, , ,ZACATLAN/21055,20,1,10
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,8,8,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM, , ,GUACHOCHIC/8028,20,1,5
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM, , ,NUEVO LAREDO/28029,20,1,10
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM, , ,CIUDAD GUSTAVO DIAZ ORDAZ/28006,20,1,10
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,14,14,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM, , ,TEOCUITATLAN/14084,20,1,20
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,17,17,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM,TLT618353, ,OFICINA RECAUDADORA YAUTEPEC/17026,20,1,30
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,9,9,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM,T1T607169, ,COL. MAGDALENA CONTRERAS/9032,20,1,30
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM,T1T651039, ,YURIRIA/11057,20,1,30
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM, , ,SAN MIGUEL EL GRANDE/20066,20,1,5
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM,T1T615180, ,SAN MATEO NOPALA/15130,20,1,30
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,16,16,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM, , ,TANGANCICUARO/16046,20,1,5
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM, , ,GENERAL SIMON BOLIVAR/10028,20,1,50
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,7,7,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM, , ,HUEHUETAN/7021,20,1,5
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,24,24,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM, , ,MOCTEZUMA/24018,20,1,12
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM, , ,ORIZABA/30063,20,1,5
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM, , ,CHIGNAHUAPAN/21016,20,1,5
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,19,19,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM, , ,ALAMEDA DE MONTERREY/19035,20,1,10
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM, , ,GUANAJUATO/11024,20,1,5
D100-10:34,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:34,10/12/2016, ,10:34,20,TELECOMM, , ,ACATZINGO/21002,20,1,5
